id_pos,competidores,ingreso_mediana,ingreso_promedio,densidad_poblacional,pct_0a5,pct_5a9,pct_10a14,pct_15a19,pct_20a24,pct_25a29,pct_30a34,pct_35a39,pct_40a44,pct_45a49,pct_50a54,pct_55a59,pct_60a64,pct_65a69,pct_70a74,pct_75a79,pct_80a84,pct_85ainf,pct_bachelors,pct_doctorados,pct_secundario,pct_master,pct_bicicleta,pct_omnibus,pct_subtes,pct_taxi,pct_caminata,mediana_valor_hogar
6393,133,73038.81333,98548.95333,77736.14,4.873333333,4.613333333,4.843333333,5.693333333,6.773333333,9.24,8.576666667,6.566666667,6.783333333,6.69,7.063333333,6.85,6.256666667,5.053333333,3.666666667,2.366666667,1.78,2.31,28.48666667,1.726666667,19.55,12.32666667,0.696666667,2.243333333,15.65333333,1.493333333,11.62666667,372368.51
6394,5,47855.68,61231.92,25242.3,7.19,7.54,7.56,8.06,8.79,7.86,7.36,6.71,6.78,6.07,5.98,5.57,4.48,3.36,2.49,1.71,1.26,1.22,8.58,0.07,30.47,1.26,0.5,2.24,0,0,2.17,252458.05
6395,24,38422.27167,50957.15333,6402.88,5.041666667,5.41,5.466666667,5.22,5.686666667,5.703333333,5.53,5.171666667,5.57,5.92,6.378333333,7.105,6.703333333,7.243333333,5.935,4.815,3.298333333,3.8,10.9,0.431666667,36.78833333,4.026666667,0.335,1.685,0,0.07,2.461666667,90456.74833
6396,5,77933.39,98337.235,1913.585,4.75,6.92,8.12,8.9,3.66,3.24,4.555,4.69,6.51,7.83,7.895,8.3,6.84,5.85,5.48,2.265,2.45,1.74,22.935,2.215,28.32,10.86,0,0.51,0,0.13,1.57,189304.745
6397,4,96975.48,119760.95,19257.72,7.08,6.67,6.4,6.01,4.66,5.08,6.67,6.23,6.7,7.02,8.03,8.58,6.45,4.32,3.24,2.39,2.17,2.31,30.47,4.4,20.21,15.92,0.63,1.88,3.12,0.03,3.34,324228.5
6398,24,74395.2225,96620.405,9613.8425,5.8725,6.085,5.955,8.505,8.56,6.1,6.3525,5.8775,6.3875,6.3725,6.8775,6.7175,5.4,4.35,3.3675,2.65,2.24,2.32,24.415,2.0675,24.535,12.0575,0.545,1.265,0.43,0.2625,3.1375,280054.495
6399,3,57719.53,79684.64,10152.17,6.89,7.51,7.39,7.53,6.63,6.15,6.93,6.5,7.54,6.85,7.19,5.89,4.5,3.95,2.84,2.19,1.64,1.86,25.86,0.74,20.87,9.66,0.16,0.16,0.01,0,1.23,155468.51
6400,54,59768.30889,76499.95556,10170.87778,6.575555556,6.274444444,6.287777778,6.232222222,7.5,8.522222222,8.072222222,6.606666667,6.867777778,6.421111111,7.157777778,6.747777778,5.3,3.902222222,2.762222222,1.957777778,1.381111111,1.432222222,20.28333333,1.032222222,27.59,6.711111111,0.247777778,1.38,0.111111111,0.181111111,1.432222222,216832.09
6402,21,54849.23,74028.3075,3557.8575,5.795,6.8875,6.1475,5.655,5.585,6.6775,7.0025,5.8175,5.9225,6.16,6.64,6.53,6.32,5.99,4.2625,3.3225,2.5875,2.7025,17.7275,1.13,28.88,6.955,0.12,2.41,0.03,0.02,3.2175,215733.34
6403,47,61635.38,77977.85,9471.354444,6.675555556,6.521111111,6.31,6.138888889,6.223333333,7.004444444,7.225555556,6.256666667,6.67,6.392222222,6.976666667,6.828888889,5.74,4.697777778,3.414444444,2.472222222,2.005555556,2.451111111,18.86111111,1.443333333,25.76666667,9.116666667,0.254444444,3.8,1.206666667,0.048888889,1.653333333,203079.4122
6404,4,72695.325,92548.65,9219.555,5.88,5.045,4.745,4.165,4.87,15.72,12.04,6.765,6.445,5.44,5.99,5.215,4.71,3.355,2.97,2.185,1.895,2.555,30.805,1.08,25.92,10.445,1.135,13.46,3.945,0.215,5.435,294859.99
6405,0,86678.22,109598.78,2447.85,3.66,6.73,8.46,7.25,4.63,3.37,3.33,4.64,6.71,7.21,9.63,9.2,7.2,6.44,3.98,2.84,2.13,2.58,34.03,1.64,15.94,10.25,0.03,0.07,0.01,0,1.31,276780.28
6406,52,55323.46375,71969.08875,11182.70375,7.29,7,6.6325,6.1375,7.5525,7.555,7.42375,6.89,6.76375,6.66,6.6075,5.73125,4.8825,3.9825,3.1075,2.20375,1.7325,1.855,15.41,1.66875,30.735,8.01125,0.78875,3.12375,0.245,0.0425,3.75375,201414.25
6407,22,52043.922,70154.04,7224.792,5.884,6.26,6.214,6.084,7.682,6.542,5.618,4.78,5.52,5.864,7.132,6.796,5.914,5.518,4.726,3.62,2.836,3.01,15.094,0.766,30.616,6.55,1.052,4.066,1.374,0,2.194,194984.018
6410,61,46549.27778,61660.44111,10341.82778,5.917777778,6.06,5.827777778,5.696666667,7.826666667,8.331111111,7.468888889,6.235555556,6.257777778,6.016666667,6.411111111,6.554444444,5.756666667,4.725555556,3.497777778,2.848888889,2.21,2.357777778,17.68888889,1.551111111,27.39444444,7.172222222,0.847777778,2.627777778,0.242222222,0.033333333,3.667777778,143618.8878
6411,1,75759.44,90935.53,1959.4,6.2,7.64,9.4,8.35,4.21,4.85,7.64,7.73,8.91,6.96,6.34,5.49,5.11,3.61,2.98,2.19,1.2,1.2,20.46,0.2,37.56,5.58,0,0,0,0,0.55,172081.2
6412,12,48662.17,63334.45,42205.12,4.59,4.32,4.9,4.75,5.82,5.31,5.64,5.44,5.94,7.51,7.78,7.81,7.06,6.27,5.22,4.18,3.5,3.96,13.86,0.53,26.92,8.9,0,25.49,22.76,0.42,7.31,178109.12
6413,,57087.15,72491.52,427.13,3.1,4.82,5.23,4.06,2.94,3.01,3.03,4.36,6.82,8.35,9.78,11.53,11.99,8.28,5.22,2.7,2.84,1.93,28.98,1.92,20.78,8.86,0.06,1.12,0,0,2.76,238137.18
6414,7,44837.91,59025.7,30344.6,8.87,6.55,5.33,5,7.23,12.14,11.78,7.38,5.87,5.73,5.68,5.23,4.2,3.2,2.27,1.45,0.93,1.16,10.85,1.15,30,5.69,1.91,20.66,0.65,0.3,8.18,143703.8
6416,1,41875,54728,307.33,6.56,7.57,7.44,5.99,5.05,6.88,6.75,5.62,6.94,7.38,6.94,7.51,4.73,4.1,4.1,2.97,1.77,1.7,8.52,0.47,39.04,3.09,0,0,0,0,0.68,128947
6417,29,67638.37857,91621.60143,8077.391429,4.848571429,5.434285714,5.697142857,9.651428571,9.828571429,6,5.83,5.457142857,6.231428571,6.371428571,6.982857143,6.515714286,5.371428571,4.462857143,3.517142857,2.675714286,2.2,2.925714286,22.67142857,2.095714286,25.06285714,9.651428571,0.925714286,0.902857143,0.114285714,0.005714286,3.415714286,375810.6771
6418,6,39697.98,54953.34,6102.67,5.73,5.795,5.455,6.945,9.16,8.59,7.135,5.185,5.495,5.58,7.145,7.245,6.275,4.53,2.905,2.635,1.89,2.31,17.555,1.99,32.465,5.085,1.18,3.205,0,0.14,8.365,128224.9
6419,15,62527.08,77955.9775,16236.4275,6.995,6.32,6.3425,6.575,7.0475,8.0925,8.225,6.1675,6.495,6.435,7.2825,6.4825,5.16,4.0625,2.815,2.25,1.7675,1.4825,13.21,0.6575,34.3475,5.715,0.3975,1.6725,0.1225,0.0225,1.5275,256044.88
6420,4,69893.88,95891.59,6201.88,7.58,6.86,6.85,7.12,8.13,9.28,7.65,6.02,6.25,5.98,6.56,5.87,4.72,3.57,2.32,1.71,1.34,2.21,19.03,2.17,24.98,8.46,0.06,0.18,0.04,0,11.33,279045.76
6421,18,67643.63333,87799.56667,12688.21667,5.635,6.146666667,6.471666667,6.523333333,6.643333333,6.083333333,6.383333333,6.035,7.001666667,6.981666667,7.611666667,7.426666667,5.723333333,5.071666667,3.48,2.723333333,2.001666667,2.058333333,20.65166667,1.12,24.18333333,8.068333333,0.178333333,0.968333333,0.315,0.133333333,1.406666667,302584.0833
6422,47,63179.81875,83167.89875,12781.35375,5.22,5.4325,5.4025,5.7175,6.83625,7.48875,6.76125,5.7375,6.39375,6.795,7.46625,7.1575,6.13875,4.99125,3.9375,3.1275,2.46875,2.9275,19.47,2.4175,26.62875,9.70875,0.73375,4.95125,3.3875,0.05625,4.8425,294998.0775
6423,11,53699.24,69194.5,5711.806667,5.326666667,5.223333333,5.833333333,5.48,6.976666667,7.4,7.096666667,5.336666667,6.383333333,6.313333333,7.093333333,6.92,5.793333333,5.59,4.263333333,3.103333333,2.653333333,3.206666667,15.83666667,0.506666667,37.66666667,4.96,0.013333333,1.206666667,0,0,1.133333333,164259.8367
6424,22,40228.37667,54396.06,8902.541667,6.426666667,6.61,6.42,6.256666667,6.641666667,6.635,6.315,5.503333333,5.716666667,6.198333333,7.546666667,7.351666667,6.04,5.143333333,3.87,2.881666667,2.433333333,2.005,13.54666667,0.98,32.67666667,5.798333333,0.68,3.386666667,0.616666667,0.166666667,2.563333333,133517.985
6425,9,64667.73,80866.31,24755.68,6.15,6.5,6.66,6.83,7.37,6.89,7.1,6.11,7.06,7.01,7.26,6.73,4.94,4.08,3.48,2.51,1.76,1.55,17.47,0.41,26.78,3.87,0.64,2.01,0.08,0.04,2.96,373736.88
6426,5,59980.425,73356.065,3751.795,5.465,6.27,7.22,6.525,5.3,4.56,5.495,5.275,6.69,7.315,8.175,8.06,6.125,5.435,3.63,3.185,2.49,2.785,16.575,0.765,30.935,8.22,0.195,0.435,0,0,0.785,143822.265
6428,19,53357.70333,71114.16667,5451.553333,6.686666667,7.04,6.916666667,5.456666667,5.44,6.06,6.436666667,6.316666667,6.61,5.58,5.36,5.536666667,5.636666667,6.266666667,5.506666667,3.973333333,2.93,2.256666667,16.01,0.7,31.57,5.4,0.16,0.62,0,0,2.136666667,160764.38
6429,8,49922.53,66104.17,18415.64,6.22,6.06,5.2,5.14,6.56,7.89,7.32,6.24,6.28,6.88,7.18,7.45,5.63,5.02,3.63,2.92,2.08,2.3,17.48,0.44,33.27,4.39,0.41,0.59,0,0.1,1.69,171798.92
6430,5,59152.455,73150.355,6742.345,7.425,6.415,5.29,4.885,6.09,8.63,8.875,7.15,7.41,7.41,7.195,6.48,5.675,4.185,2.58,1.64,1.255,1.415,17.365,1.005,31.175,6.345,2.35,2.425,0.01,0.445,8.875,490432.25
6431,1,43576.92,56501.53,1933.58,4.32,5.92,4.9,4.97,4.34,4.46,3.99,5.63,7.25,6.97,6.69,7.28,7.83,7.29,6.07,4.34,3.67,4.1,13.37,0.5,49.46,4.83,0,0,0,0,0.18,97979.84
6432,2,38236.83,48551.87,9318.7,5.41,5.61,5.6,6.23,6.01,6.81,6.87,6.06,6.37,6.63,7.87,7.53,6.24,5.18,3.76,3,2.19,2.63,9.41,0.28,38.51,3.27,0.1,2.63,0.28,0.02,0.93,95502.9
6433,2,37753.46,47706.33,3612.75,6.93,6.65,5.62,5.86,8.11,7.02,6.97,5.36,5.69,5.72,6.78,6.78,5.95,5.82,3.06,2.88,2.71,2.08,14.8,0.35,38.3,3.71,0.32,0.33,0,0,3.32,77124.53
6434,80,60353.90333,81416.29,84359.69333,5.086666667,4.723333333,4.443333333,6.89,10.81666667,9.946666667,8.28,6.393333333,6.326666667,5.953333333,6.956666667,5.966666667,4.853333333,4.55,2.963333333,2.373333333,1.563333333,1.913333333,21.62,1.433333333,25.92666667,8.816666667,1.193333333,2.803333333,16.71,1.006666667,12.30666667,347258.1433
6435,5,50499.34,59270.92,1308.15,6.5,7.51,7.13,6.6,6.63,6.76,6.73,7,7.13,6.22,7,6.38,5.38,4.92,3.47,2.33,1.3,1.01,11.13,0.28,37.79,3.24,0,0,0,0,0.58,129570.53
6436,6,40321.42,52536.31,30165.12,6.25,5.88,5.58,8.6,11.11,7.14,6.92,5.27,5.29,5.56,5.89,5.84,4.68,3.87,3.01,2.52,2.45,4.13,14.21,0.75,36.71,5.24,0.27,3.92,0.17,0.26,8.28,137304.19
6437,1,65911.2,80565.28,1564.71,7.38,8.41,8.98,7.88,6.13,4.93,6,7.47,8.63,7.63,7.11,5.8,3.99,3.67,2.78,1.66,0.75,0.8,21.66,1.15,21.2,9.78,0.18,0.11,0,0,0.3,177613.06
6438,30,56699.81667,76799.40667,16616.33667,5.031666667,5.038333333,5.468333333,6.025,7.041666667,8.266666667,7.208333333,5.766666667,6.25,6.423333333,7.306666667,7.46,6.396666667,5.093333333,3.78,2.708333333,2.353333333,2.38,23.68,1.418333333,24.86666667,9.98,0.935,2.17,3.76,0.048333333,3.13,213318.0533
6439,14,51830.99667,73985.24,20829.83,5.04,4.863333333,4.84,6.926666667,10.15,10.91666667,8.756666667,6.913333333,6.763333333,6.046666667,6.19,5.75,4.963333333,4.363333333,3.076666667,1.953333333,1.263333333,1.226666667,24.11,1.56,19.64,9.026666667,0.356666667,4.26,0.186666667,0,10.54666667,240112.3933
6440,0,26165.86,35864.03,29.2,6.55,6.4,3.4,5.44,6.43,5.4,3.91,5.07,4.72,7.1,7.61,8.02,8.87,6.23,5.15,3.25,3.38,3.07,5.9,0.71,42.22,2.48,0,0.23,0,0,0,67922.03
6441,95,60633.10786,78338.34143,15157.21071,5.655714286,5.532142857,5.483571429,7.642142857,8.465,7.340714286,7.007142857,5.990714286,5.966428571,5.79,6.197857143,6.057142857,5.467857143,4.816428571,3.907857143,2.882857143,2.573571429,3.226428571,19.66714286,1.501428571,26.25928571,8.742857143,0.804285714,2.592142857,2.127857143,0.200714286,5.439285714,243060.5907
6442,71,84734.6625,114443.53,66264.565,5.0625,3.7275,3.505,3.7125,6.9325,15.41,12.8175,8.535,7.215,5.8075,6.03,5.62,4.925,4.055,2.6275,1.5875,1.21,1.22,31.985,2.7925,14.715,16.625,1.515,2.7325,37.7625,0.745,12.7,633751.385
6443,27,38280.842,52429.342,12757.798,5.878,5.668,5.34,10.964,12.458,8.278,6.95,5.52,5.178,4.9,5.324,5.604,4.832,4.21,2.902,2.386,1.896,1.71,16.078,1.818,26.05,7.126,2.512,2.876,0.046,0.112,5.17,137530.138
6445,38,45276.80143,58671.91714,13752.87286,7.791428571,7.75,7.015714286,6.447142857,7.241428571,7.27,7.614285714,6.455714286,5.91,5.968571429,6.165714286,5.847142857,5.187142857,4.41,3.122857143,1.992857143,1.825714286,1.985714286,11.75285714,0.58,28.82571429,4.89,0.981428571,2.672857143,0.818571429,0.188571429,4.017142857,185065.8257
6446,0,63137.21,70306.65,1938.85,7.11,7.43,5.11,2.52,7.96,12.51,15.63,14.54,10.38,6.13,4.54,2.61,1.52,0.82,0.45,0.34,0.19,0.2,14.7,0.55,29.74,11.64,2.58,0.12,0,0.64,8.17,146905.24
6447,4,60882.9,83484.13,6236.6,5.405,4.99,4.92,4.6,5.115,7.21,6.61,5.395,5.735,7.405,8.05,9.15,7.715,5.945,4.335,2.72,2.225,2.455,17.575,0.695,32.83,9.12,0.015,2.175,0.35,0,1.18,233230.075
6450,3,78314.64,96814.465,1304.175,4.865,5.295,6.625,6.72,5.885,4.27,5.35,4.205,6.445,7.74,8.665,9.225,8.52,7.63,3.995,1.655,1.575,1.325,14.16,1.055,34.135,5.72,0.38,0.26,0.395,0,0.365,266881.485
6451,4,52379.54,64456.16,14313.25,11.69,10.4,8.17,8.68,9.4,9.28,8.49,6.98,6.19,4.62,4.46,3.83,2.34,1.9,1.36,0.9,0.65,0.64,7.34,0,19.38,1.22,0,0.85,0,0,4.34,181145.32
6452,24,70630.222,94111.894,12716.128,4.75,5.178,5.692,5.224,5.402,6.244,6.096,5.75,6.772,7.196,7.854,7.986,7.124,5.942,4.272,3.014,2.396,3.108,26.06,2.046,20.564,13.094,0.364,1.986,0.01,0,1.594,335807.006
6454,20,57030.9725,79189.92,12858.62,4.68,3.9675,4.2425,5.05,12.22,10.245,8.515,5.885,5.7375,5.37,5.335,5.7625,5.375,4.78,4.15,2.9875,2.41,3.285,20.25,4.1275,23.565,13.575,1.375,5.6325,9.39,0.2825,5.08,317193.1125
6455,26,55036.026,67498.028,9798.612,6.432,6.928,6.626,7.032,7.206,7.596,7.344,5.752,6.156,6.302,7.35,6.358,5.286,4.606,3.4,2.194,1.67,1.762,18.414,1.25,28.258,7.71,0.242,1.12,0.124,0,1.922,173301.816
6456,166,58509.08885,78833.43962,17130.02923,5.559615385,5.450769231,5.466538462,6.571538462,7.885,7.300384615,6.555,5.829615385,6.396538462,6.316153846,6.958076923,6.901538462,5.907692308,4.924230769,3.848846154,2.955,2.35,2.823461538,22.16807692,1.676153846,24.10115385,8.931153846,0.589230769,2.506923077,2.706153846,0.093846154,3.311538462,260115.4673
6458,1,58261.15,79373.2,228.19,5.43,5.61,8.04,7.55,5.38,4.95,5.01,5.42,6.52,7.46,9.72,7.83,5.35,4.97,5.46,2.77,1.79,0.74,11.73,0,36.32,3.54,0,0.15,0,0,1.19,144083.75
6459,25,37280.72,52320.892,9761.124,5.612,5.384,5.318,9.008,17.906,6.116,5.29,4.75,5.306,5.158,5.788,5.696,5.378,4.458,3.116,2.27,1.546,1.908,13.548,2.416,31.674,6.552,0.448,2.606,0.12,0.126,7.452,139238.102
6460,61,53754.89222,69255.92889,13448.42444,6.208888889,6.511111111,6.346666667,6.852222222,8.213333333,7.058888889,6.861111111,6.233333333,6.571111111,6.781111111,7.36,6.911111111,5.608888889,4.181111111,2.994444444,1.961111111,1.592222222,1.754444444,19.20111111,1.308888889,25.15777778,7.836666667,1.158888889,2.411111111,1.947777778,0.258888889,4.117777778,261123.25
6461,37,52187.92286,68524.49286,15137.29,6.402857143,6.264285714,6.177142857,6.004285714,7.382857143,7.931428571,7.61,6.338571429,6.537142857,6.358571429,6.877142857,6.65,5.37,4.221428571,3.208571429,2.327142857,1.958571429,2.38,17.82428571,0.68,27.05,6.717142857,0.412857143,3.057142857,0.051428571,0.018571429,2.308571429,224765.8871
6462,23,90294.31,117840.472,12007.612,6.142,6.736,6.684,5.592,5.104,6.8,7.29,7.096,7.596,7.472,7.254,6.378,5.4,4.29,3,2.216,1.946,3.01,29.272,3.322,17.646,13.778,0.728,1.078,1.534,0.024,2.334,509190.296
6463,1,87396.75,106658.42,8102.71,5.22,5.64,6.56,7.63,7.59,6.29,5.93,5.74,6.73,8.38,8.76,6.74,4.38,5.24,4.05,2.64,1.43,1.04,13.49,0.34,35.37,8.58,0.08,0.72,0.13,0.18,1.94,341943.63
6464,146,56168.94286,74357.73786,22054.89714,6.237142857,6.022142857,5.750714286,9.29,11.31571429,8.311428571,7.31,5.920714286,5.980714286,5.735,6.057857143,5.462142857,4.497857143,3.742142857,2.693571429,2.001428571,1.645714286,2.027142857,19.915,1.482142857,25.21785714,8.646428571,1.191428571,1.549285714,3.985714286,0.440714286,5.733571429,270977.0171
6465,15,62064.4025,80563.6875,9643.17,6.0975,6.7475,6.2725,5.9125,5.77,6.665,6.84,5.91,5.8425,6.2,6.89,6.6925,6.29,5.965,4.15,2.765,2.275,2.7,18.7975,1.84,28.9175,7.3375,0.28,1.2175,0,0.0775,1.4725,371413.6125
6466,70,53309.44545,71470.21,15848.62727,6.589090909,6.59,6.477272727,6.878181818,7.313636364,7.208181818,6.819090909,6.209090909,6.788181818,6.337272727,6.828181818,6.4,5.295454545,4.314545455,3.329090909,2.525454545,1.934545455,2.167272727,16.27272727,0.886363636,27.36545455,7.251818182,0.591818182,2.214545455,3.300909091,0.135454545,3.430909091,231607.1918
6467,78,63973.3,89585.27,84822.13333,5.05,4.616666667,4.313333333,5.613333333,9.863333333,10.08666667,8.986666667,6.45,6.483333333,6.23,6.606666667,6.296666667,5.263333333,4.24,3.22,2.4,2.013333333,2.27,26.49,3.19,21.83666667,12.08666667,0.983333333,10.48,19.16333333,1.623333333,12.04333333,520517.3867
6469,85,61703.84769,80773.30231,10523.07154,6.588461538,6.203846154,5.91,6.085384615,8.488461538,8.360769231,7.508461538,6.195384615,6.118461538,6.200769231,6.777692308,6.306923077,5.051538462,4.244615385,3.273076923,2.424615385,1.920769231,2.343846154,17.78384615,1.49,28.62846154,8.335384615,0.856923077,3.517692308,0.203076923,0.123076923,3.973076923,267010.05
6470,11,77416.99667,98567.88333,7107.283333,5.826666667,6.513333333,6.88,6.103333333,6.756666667,6.73,7.43,7.243333333,7.476666667,7.013333333,7.473333333,7.036666667,6.103333333,4.75,2.896666667,1.706666667,1.046666667,1.01,20.82666667,0.93,25.34333333,6.873333333,0.276666667,0.22,0.306666667,0,1.833333333,291098.6833
6472,,41613,51050,4.05,4,4,4.8,4.45,3.74,3.38,3.91,3.65,4,6.94,9.25,11.21,12.72,8.19,6.76,4.18,2.4,2.4,10.59,0.45,34.12,5.52,0.25,1.53,0,0,6.11,173810
6473,3,56044.44,65590.49,3208.65,7.08,7.45,6.91,6.125,6.53,7.055,8.12,6.885,6.47,6.695,6.825,6.85,5.145,3.69,2.58,1.84,1.66,2.105,14.215,0.595,34.955,4.21,0.43,0.195,0,0.075,2.565,129307.625
6474,70,50521.99167,66356.78583,11281.8275,6.099166667,5.863333333,5.689166667,5.738333333,7.631666667,8.399166667,7.854166667,6.2825,6.164166667,5.933333333,6.795833333,6.6325,5.921666667,4.515833333,3.3075,2.530833333,2.074166667,2.566666667,21.16333333,1.665,26.78833333,7.840833333,1.015,1.5675,0.149166667,0.0275,1.9275,166215.85
6476,66,52919.53,69230.17667,9109.523333,6.358333333,6.42,6.451666667,6.9,8.653333333,7.210833333,6.475,5.709166667,6.204166667,6.203333333,6.418333333,5.955,5.3925,4.686666667,3.614166667,2.660833333,2.196666667,2.49,17.7175,1.25,28.81416667,6.524166667,0.4025,1.21,0.125833333,0.025833333,2.575,185925.8717
6477,3,56303.89,67395.49,3301.26,5.38,6.64,7.38,7.64,5.61,5.95,5.59,6.07,7.23,7.35,8.45,7.15,5.68,4.6,3.6,2.52,1.52,1.63,14.08,1.82,32.23,4.87,0,0.03,0.07,0,0.06,142385.68
6478,11,67063.70667,96268.12333,10401.13,5.803333333,5.816666667,4.916666667,4.193333333,6.433333333,8.436666667,7.216666667,5.856666667,6.24,6.003333333,6.38,6.96,6.436666667,4.706666667,4.296666667,3.27,3.113333333,3.91,26.47,2.94,19.66666667,12.51333333,0.53,4.266666667,0.07,0.016666667,1.933333333,515094.9567
6479,21,64089.46167,84625.86667,8711.868333,6.43,6.416666667,6.233333333,6.105,6.433333333,6.8,7.431666667,6.728333333,6.966666667,6.99,6.898333333,6.565,5.721666667,5.025,3.543333333,2.355,1.658333333,1.686666667,21.35,1.441666667,23.43,8.541666667,0.351666667,1.441666667,0.143333333,0.031666667,0.861666667,410715.155
6480,18,46360.15,62855.63667,15987.26,4.58,4.77,4.78,5.193333333,8.56,10.03666667,8.32,6.013333333,6.593333333,6.67,7.33,6.633333333,5.24,3.916666667,3.586666667,2.826666667,2.38,2.573333333,16.62333333,0.88,34.09666667,5.39,1.246666667,5,0.253333333,0.05,8.02,126851.52
6481,0,69869.21,90628.99,1123.96,9.91,10.14,9,5.31,5.78,7.94,13.93,11.63,7.51,5.67,3.78,3.39,2.5,1.61,0.76,0.5,0.41,0.22,30.95,0.37,24.82,13.97,0,0.31,0,0,0.37,180658.67
6482,12,60199.09,77868.19,4884.925,5.32,6.13,6.5,6.08,5.715,5.28,5.105,6.215,7.1,7.55,6.94,7.48,6.205,5.495,4.49,3.21,2.77,2.405,12.635,0.705,33.585,8.525,0.06,3,0.37,0.095,1.065,262987.2
6483,27,64137.566,82869.76,12786.968,7.504,6.746,6.154,6.1,10.198,8.854,7.332,6.77,6.52,6.042,6.014,5.386,4.508,3.702,2.856,2.126,1.458,1.72,20.086,2.7,23.43,11.024,1.23,2.32,0.386,0.09,3.404,250128.854
6484,0,41452.49,48824.31,15.96,4.57,7.55,6.65,6.15,4.47,4.16,4.59,4.55,4.78,6.71,7.99,8.02,7.9,6.5,7.1,4.73,2.06,1.55,8.82,0.1,39.14,2.12,0,1.05,0,0,4.58,151237.19
6486,155,62000.90333,80627.29111,31535.06,5.673333333,5.605555556,5.612222222,6.431111111,8.75,8.575555556,7.9,6.55,6.216666667,6.175555556,6.602222222,6.222222222,5.61,4.686666667,3.326666667,2.316666667,1.865555556,1.884444444,23.27111111,1.256666667,23.48777778,8.974444444,1.466666667,1.89,5.283333333,0.514444444,6.083333333,277359.5933
6487,38,41335.09286,53578.64857,9048.3,6.705714286,6.585714286,5.841428571,6.205714286,9.64,8.11,6.861428571,5.792857143,5.487142857,5.547142857,6.532857143,6.155714286,5.277142857,4.455714286,3.648571429,2.605714286,2.137142857,2.414285714,12.40571429,0.635714286,32.14714286,6.034285714,0.461428571,2.581428571,0.177142857,0.224285714,3.11,135409.9514
6488,4,50685.98,65351.35,6487.316667,6.63,6.516666667,7.256666667,8.086666667,10.81666667,7,6.86,5.81,6.25,6.313333333,6.72,5.773333333,4.593333333,3.3,2.483333333,2.2,1.61,1.78,13.88666667,0.65,34.24,4.533333333,0.38,0.753333333,0,0.086666667,0.88,151173.5667
6489,32,62496.99286,83372.29286,14265.71,5.89,5.907142857,5.921428571,6.231428571,7.12,6.877142857,6.592857143,5.884285714,6.597142857,6.982857143,7.822857143,7.16,5.702857143,4.58,3.525714286,2.674285714,2.098571429,2.427142857,19.10714286,1.545714286,25.78285714,10.54857143,0.384285714,4.492857143,0.911428571,0.38,3.652857143,323742.99
6490,21,66959.604,85205.668,12682.51,6.762,6.504,6.18,5.768,6.216,7.41,8.012,6.82,7.314,6.806,6.892,6.206,5.726,4.642,3.242,2.194,1.596,1.716,18.742,1.626,26.456,9.322,0.654,2.352,4.01,0.052,2.75,262573.574
6491,14,91676.2625,116732.08,11112.7,4.8375,5.75,6.18,5.3125,5.405,6.4025,6.0425,5.695,6.91,7.055,7.9625,8.005,7.3,5.435,3.6375,2.4325,2.14,3.495,26.4875,2.575,22.4275,13.855,0.455,0.75,0.0075,0.0225,1.725,344475.1825
6492,39,51851.02333,71711.73,9837,4.875,5.568333333,5.748333333,5.705,5.425,5.205,5.28,4.803333333,6.055,6.593333333,7.441666667,7.631666667,7.046666667,6.366666667,4.946666667,4.075,3.321666667,3.92,15.52333333,1.643333333,29.51333333,8.526666667,0.216666667,5.361666667,0.478333333,0,2.013333333,214859.8383
6493,16,59266.16,74136.232,8362.404,5.916,6.648,6.652,5.804,5.674,6.754,6.712,6.198,6.902,6.596,6.852,6.636,5.8,5.224,4.024,3.008,2.244,2.36,21.336,1.162,26.098,8.024,0.238,0.78,0,0.062,1.262,179044.112
6495,4,115264.55,148904.34,10065.01,4.8,6.86,7.27,6.87,5.14,4.02,4.07,5.31,7.13,7.76,8.16,7.66,6.53,6.21,4.42,3.64,2.51,1.65,27.01,2.51,18.37,19.16,0,4.17,0.05,0,1.95,475394.65
6496,2,45361.03,68175.46,1154.74,5.49,5.9,5.17,5.43,5.02,5.63,6.38,5.24,4.44,5.2,6.54,7.21,9.26,8.8,5.42,3.4,3.09,2.38,21.25,1.5,29.14,7.7,0.32,0.22,0,0.83,2.52,264928.44
6497,7,64795.04,85323.88,5391.056667,4.87,6.146666667,6.57,6.32,6.34,6.603333333,6.106666667,6.02,6.843333333,7.206666667,7.32,7.493333333,6.703333333,5.18,4.026666667,2.346666667,1.756666667,2.136666667,25.59333333,3.603333333,24.87333333,11.9,0.336666667,0.54,0.036666667,0.19,1.146666667,202573.9133
6498,51,53850.18222,71454.63444,11343.70556,5.763333333,5.536666667,5.181111111,5.21,7.822222222,7.724444444,7.423333333,6.47,6.557777778,6.393333333,6.721111111,6.224444444,5.53,4.924444444,3.768888889,2.906666667,2.603333333,3.245555556,18.18777778,1.286666667,27.33555556,7.333333333,1.761111111,2.75,0.13,0.267777778,4.151111111,197093.5356
6499,4,59130.06,73984.425,6197.94,5.82,7.14,7.275,6.67,6.42,5.475,6.355,6.075,6.49,6.585,7.16,6.68,6.935,5.15,3.325,2.985,1.81,1.625,21.615,1.925,24.735,6.42,0.31,0.305,0,0,1.86,148810.73
